timestamp,weight,event,event_details
2024-01-01 00:10:05,0.0,no_event,
2024-01-01 00:10:10,0.0219965160820744,no_event,
2024-01-01 00:10:15,0.0157403850496582,no_event,
2024-01-01 00:10:20,0.0,no_event,
2024-01-01 00:10:25,0.0,no_event,
2024-01-01 00:10:30,0.0191271590423025,no_event,
2024-01-01 00:10:35,0.0260775975672543,no_event,
2024-01-01 00:10:40,0.0396052821722494,no_event,
2024-01-01 00:10:45,0.0264636972505311,no_event,
2024-01-01 00:10:50,0.0281116071185075,no_event,
2024-01-01 00:10:55,0.0344533155964993,no_event,
2024-01-01 00:11:00,0.0,no_event,
2024-01-01 00:11:05,0.0625514052453727,no_event,
2024-01-01 00:11:10,0.0,no_event,
2024-01-01 00:11:15,0.03409100907374,no_event,
2024-01-01 00:11:20,0.0003346169662049,no_event,
2024-01-01 00:11:25,0.0,no_event,
2024-01-01 00:11:30,0.0,no_event,
2024-01-01 00:11:35,0.0,no_event,
2024-01-01 00:11:40,0.0,no_event,
2024-01-01 00:11:45,0.0,no_event,
2024-01-01 00:11:50,0.0449949214956129,no_event,
2024-01-01 00:11:55,0.0,no_event,
2024-01-01 00:12:00,0.1118809916737058,no_event,
2024-01-01 00:12:05,0.0095726657031343,no_event,
2024-01-01 00:12:10,0.0,no_event,
2024-01-01 00:12:15,0.0,no_event,
2024-01-01 00:12:20,0.0293706780826186,no_event,
2024-01-01 00:12:25,0.0,no_event,
2024-01-01 00:12:30,0.0095816056091628,no_event,
2024-01-01 00:12:35,0.0818259315210114,no_event,
2024-01-01 00:12:40,0.0055790296260922,no_event,
2024-01-01 00:12:45,0.0,no_event,
2024-01-01 00:12:50,0.0095041062817677,no_event,
2024-01-01 00:12:55,0.0,no_event,
2024-01-01 00:13:00,0.0,no_event,
2024-01-01 00:13:05,0.0135230179103914,no_event,
2024-01-01 00:13:10,0.0552795342697605,no_event,
2024-01-01 00:13:15,0.0,no_event,
2024-01-01 00:13:20,0.0,no_event,
2024-01-01 00:13:25,0.0749033078560814,no_event,
2024-01-01 00:13:30,0.0959084292235786,no_event,
2024-01-01 00:13:35,0.0,no_event,
2024-01-01 00:13:40,0.0,no_event,
2024-01-01 00:13:45,0.0644913917457572,no_event,
2024-01-01 00:13:50,0.0,no_event,
2024-01-01 00:13:55,0.0,no_event,
2024-01-01 00:14:00,0.0533567871477236,no_event,
2024-01-01 00:14:05,0.0296245586465961,no_event,
2024-01-01 00:14:10,0.056041833797488,no_event,
2024-01-01 00:14:15,0.0,no_event,
2024-01-01 00:14:20,0.0,no_event,
2024-01-01 00:14:25,0.0298362736126514,no_event,
2024-01-01 00:14:30,0.0167670651330474,no_event,
2024-01-01 00:14:35,0.0,no_event,
2024-01-01 00:14:40,0.011962991864633,no_event,
2024-01-01 00:14:45,0.0101316835430032,no_event,
2024-01-01 00:14:50,0.0,no_event,
2024-01-01 00:14:55,0.0329043872564887,no_event,
2024-01-01 00:15:00,0.0345809422744897,no_event,
2024-01-01 00:15:05,0.0,no_event,
2024-01-01 00:15:10,0.0113680439165109,no_event,
2024-01-01 00:15:15,0.0172612617238882,no_event,
2024-01-01 00:15:20,0.0137782829375689,no_event,
2024-01-01 00:15:25,0.0023437311010452,no_event,
2024-01-01 00:15:30,0.0063447991195291,no_event,
2024-01-01 00:15:35,0.0,no_event,
2024-01-01 00:15:40,0.070665466925341,no_event,
2024-01-01 00:15:45,0.0563282120729308,no_event,
2024-01-01 00:15:50,0.061667024564579,no_event,
2024-01-01 00:15:55,0.0584193023600032,no_event,
2024-01-01 00:16:00,0.0563243691068441,no_event,
2024-01-01 00:16:05,0.0,no_event,
2024-01-01 00:16:10,0.0406279905514804,no_event,
2024-01-01 00:16:15,0.0312067812628405,no_event,
2024-01-01 00:16:20,0.0,no_event,
2024-01-01 00:16:25,0.0,no_event,
2024-01-01 00:16:30,0.0,no_event,
2024-01-01 00:16:35,0.0,no_event,
2024-01-01 00:16:40,0.024089762812502,no_event,
2024-01-01 00:16:45,0.0249473049954468,no_event,
2024-01-01 00:16:50,0.0,no_event,
2024-01-01 00:16:55,0.0695489535399511,no_event,
2024-01-01 00:17:00,0.0,no_event,
2024-01-01 00:17:05,0.0521484706665061,no_event,
2024-01-01 00:17:10,0.0,no_event,
2024-01-01 00:17:15,0.0,no_event,
2024-01-01 00:17:20,0.0125686507905086,no_event,
2024-01-01 00:17:25,0.0267486922689831,no_event,
2024-01-01 00:17:30,0.0,no_event,
2024-01-01 00:17:35,0.0,no_event,
2024-01-01 00:17:40,0.1533737438139919,no_event,
2024-01-01 00:17:45,0.0589589272003884,no_event,
2024-01-01 00:17:50,0.0003161088693159,no_event,
2024-01-01 00:17:55,0.0232067704643574,no_event,
2024-01-01 00:18:00,0.0,no_event,
2024-01-01 00:18:05,0.0,no_event,
2024-01-01 00:18:10,0.0,no_event,
2024-01-01 00:18:15,0.0243452944969604,no_event,
2024-01-01 00:18:20,0.0,no_event,
2024-01-01 00:18:25,0.0,no_event,
2024-01-01 00:18:30,0.0668405542648235,no_event,
2024-01-01 00:18:35,0.0741610793867021,no_event,
2024-01-01 00:18:40,0.1200140061761533,no_event,
2024-01-01 00:18:45,0.1142162901613391,no_event,
2024-01-01 00:18:50,0.0,no_event,
2024-01-01 00:18:55,0.0389073015796426,no_event,
2024-01-01 00:19:00,0.0428076313380288,no_event,
2024-01-01 00:19:05,0.0104857875021045,no_event,
2024-01-01 00:19:10,0.0259857943464215,no_event,
2024-01-01 00:19:15,0.0,no_event,
2024-01-01 00:19:20,0.0,no_event,
2024-01-01 00:19:25,0.0362602585464156,no_event,
2024-01-01 00:19:30,0.0596265689687618,no_event,
2024-01-01 00:19:35,0.0247424242411834,no_event,
2024-01-01 00:19:40,0.0712472186770324,no_event,
2024-01-01 00:19:45,0.0,no_event,
2024-01-01 00:19:50,0.0,no_event,
2024-01-01 00:19:55,0.0,no_event,
2024-01-01 00:20:00,0.0161498046102214,no_event,
2024-01-01 00:20:05,0.0,no_event,
2024-01-01 00:20:10,0.03535177121929,no_event,
2024-01-01 00:20:15,0.0,no_event,
2024-01-01 00:20:20,0.0555882017963004,no_event,
2024-01-01 00:20:25,0.0374309726985595,no_event,
2024-01-01 00:20:30,0.0438858725092501,no_event,
2024-01-01 00:20:35,0.0450547658004119,no_event,
2024-01-01 00:20:40,0.0252371614260048,no_event,
2024-01-01 00:20:45,0.0405429926151178,no_event,
2024-01-01 00:20:50,0.0780495732659232,no_event,
2024-01-01 00:20:55,0.0,no_event,
2024-01-01 00:21:00,0.0,no_event,
2024-01-01 00:21:05,0.0695675665940092,no_event,
2024-01-01 00:21:10,0.0104784081557488,no_event,
2024-01-01 00:21:15,0.0,no_event,
2024-01-01 00:21:20,0.0,no_event,
2024-01-01 00:21:25,0.0607220435078979,no_event,
2024-01-01 00:21:30,0.0146626005574724,no_event,
2024-01-01 00:21:35,0.030098990881269,no_event,
2024-01-01 00:21:40,0.0532554204053269,no_event,
2024-01-01 00:21:45,0.0,no_event,
2024-01-01 00:21:50,0.0,no_event,
2024-01-01 00:21:55,0.0497430893433546,no_event,
2024-01-01 00:22:00,0.0,no_event,
2024-01-01 00:22:05,0.0,no_event,
2024-01-01 00:22:10,0.0,no_event,
2024-01-01 00:22:15,0.0,no_event,
2024-01-01 00:22:20,0.1083159967667429,no_event,
2024-01-01 00:22:25,0.0,no_event,
2024-01-01 00:22:30,0.0,no_event,
2024-01-01 00:22:35,0.0,no_event,
2024-01-01 00:22:40,0.0,no_event,
2024-01-01 00:22:45,0.0,no_event,
2024-01-01 00:22:50,0.0094431718082251,no_event,
2024-01-01 00:22:55,0.0075208143204604,no_event,
2024-01-01 00:23:00,0.0,no_event,
2024-01-01 00:23:05,0.0535529098042784,no_event,
2024-01-01 00:23:10,0.0,no_event,
2024-01-01 00:23:15,0.0,no_event,
2024-01-01 00:23:20,0.0,no_event,
2024-01-01 00:23:25,0.0,no_event,
2024-01-01 00:23:30,0.099330903343702,no_event,
2024-01-01 00:23:35,0.0304175610652471,no_event,
2024-01-01 00:23:40,0.0535801464642415,no_event,
2024-01-01 00:23:45,0.0,no_event,
2024-01-01 00:23:50,0.0,no_event,
2024-01-01 00:23:55,0.0080238669406501,no_event,
2024-01-01 00:24:00,0.0,no_event,
2024-01-01 00:24:05,0.0,no_event,
2024-01-01 00:24:10,0.0,no_event,
2024-01-01 00:24:15,0.0231202391629036,no_event,
2024-01-01 00:24:20,0.0,no_event,
2024-01-01 00:24:25,0.0,no_event,
2024-01-01 00:24:30,0.0,no_event,
2024-01-01 00:24:35,0.0,no_event,
2024-01-01 00:24:40,0.0,no_event,
2024-01-01 00:24:45,0.0143293541730835,no_event,
2024-01-01 00:24:50,0.06382401696966,no_event,
2024-01-01 00:24:55,0.0373610269384413,no_event,
2024-01-01 00:25:00,0.0304042372863099,no_event,
2024-01-01 00:25:05,0.0326897137546704,no_event,
2024-01-01 00:25:10,0.0,no_event,
2024-01-01 00:25:15,0.0,no_event,
2024-01-01 00:25:20,0.0,no_event,
2024-01-01 00:25:25,0.0613135878441084,no_event,
2024-01-01 00:25:30,0.0138288134016104,no_event,
2024-01-01 00:25:35,0.0,no_event,
2024-01-01 00:25:40,0.0,no_event,
2024-01-01 00:25:45,0.0,no_event,
2024-01-01 00:25:50,0.0,no_event,
2024-01-01 00:25:55,0.1117065548865244,no_event,
2024-01-01 00:26:00,0.1332556663726688,no_event,
2024-01-01 00:26:05,0.058797552447034,no_event,
2024-01-01 00:26:10,0.0,no_event,
2024-01-01 00:26:15,0.0,no_event,
2024-01-01 00:26:20,0.0,no_event,
2024-01-01 00:26:25,0.0,no_event,
2024-01-01 00:26:30,0.0649908507715798,no_event,
2024-01-01 00:26:35,0.0,no_event,
2024-01-01 00:26:40,0.0,no_event,
2024-01-01 00:26:45,0.1103324894867805,no_event,
2024-01-01 00:26:50,0.0,no_event,
2024-01-01 00:26:55,0.0,no_event,
2024-01-01 00:27:00,0.0443825852021022,no_event,
2024-01-01 00:27:05,0.0,no_event,
2024-01-01 00:27:10,0.0,no_event,
2024-01-01 00:27:15,0.0,no_event,
2024-01-01 00:27:20,0.0,no_event,
2024-01-01 00:27:25,0.0051426720659192,no_event,
2024-01-01 00:27:30,0.0,no_event,
2024-01-01 00:27:35,0.0,no_event,
2024-01-01 00:27:40,0.0666163924994046,no_event,
2024-01-01 00:27:45,0.0200882797033849,no_event,
2024-01-01 00:27:50,0.0,no_event,
2024-01-01 00:27:55,0.0,no_event,
2024-01-01 00:28:00,0.0,no_event,
2024-01-01 00:28:05,0.0574507574881441,no_event,
2024-01-01 00:28:10,0.0,no_event,
2024-01-01 00:28:15,0.0045514178530198,no_event,
2024-01-01 00:28:20,0.0,no_event,
2024-01-01 00:28:25,0.0,no_event,
2024-01-01 00:28:30,0.0231700036267045,no_event,
2024-01-01 00:28:35,0.0096840905561409,no_event,
2024-01-01 00:28:40,0.0294456081822831,no_event,
2024-01-01 00:28:45,0.0,no_event,
2024-01-01 00:28:50,0.0,no_event,
2024-01-01 00:28:55,0.0,no_event,
2024-01-01 00:29:00,0.0058095605097991,no_event,
2024-01-01 00:29:05,0.0,no_event,
2024-01-01 00:29:10,0.0217722425347255,no_event,
2024-01-01 00:29:15,0.0004166639077795,no_event,
2024-01-01 00:29:20,0.0079420000658242,no_event,
2024-01-01 00:29:25,0.0,no_event,
2024-01-01 00:29:30,0.0,no_event,
2024-01-01 00:29:35,0.0,no_event,
2024-01-01 00:29:40,0.0,no_event,
2024-01-01 00:29:45,0.0267874776782749,no_event,
2024-01-01 00:29:50,0.0,no_event,
2024-01-01 00:29:55,0.0325525277195583,no_event,
2024-01-01 00:30:00,0.0,no_event,
2024-01-01 00:30:05,0.0210302978622217,no_event,
2024-01-01 00:30:10,0.0014048653979383,no_event,
2024-01-01 00:30:15,0.0,no_event,
2024-01-01 00:30:20,0.0,no_event,
2024-01-01 00:30:25,0.0202223884374195,no_event,
2024-01-01 00:30:30,0.0265843179339957,no_event,
2024-01-01 00:30:35,0.0720078682372072,no_event,
2024-01-01 00:30:40,0.0,no_event,
2024-01-01 00:30:45,0.0,no_event,
2024-01-01 00:30:50,0.0,no_event,
2024-01-01 00:30:55,0.0530218809901949,no_event,
2024-01-01 00:31:00,0.0,no_event,
2024-01-01 00:31:05,0.0,no_event,
2024-01-01 00:31:10,0.105605267125296,no_event,
2024-01-01 00:31:15,0.0236472352070496,no_event,
2024-01-01 00:31:20,0.0,no_event,
2024-01-01 00:31:25,0.0,no_event,
2024-01-01 00:31:30,0.0363490965408101,no_event,
2024-01-01 00:31:35,0.0,no_event,
2024-01-01 00:31:40,0.0,no_event,
2024-01-01 00:31:45,0.0,no_event,
2024-01-01 00:31:50,0.0,no_event,
2024-01-01 00:31:55,0.0499441739213586,no_event,
2024-01-01 00:32:00,0.0,no_event,
2024-01-01 00:32:05,0.0003817044073208,no_event,
2024-01-01 00:32:10,0.0171178747656218,no_event,
2024-01-01 00:32:15,0.0695120060361169,no_event,
2024-01-01 00:32:20,0.0,no_event,
2024-01-01 00:32:25,0.0814016619879828,no_event,
2024-01-01 00:32:30,0.0085537982328412,no_event,
2024-01-01 00:32:35,0.0834870662190272,no_event,
2024-01-01 00:32:40,0.0435652259818454,no_event,
2024-01-01 00:32:45,0.0376277769831635,no_event,
2024-01-01 00:32:50,0.0335059348239735,no_event,
2024-01-01 00:32:55,0.0062186204643788,no_event,
2024-01-01 00:33:00,0.0,no_event,
2024-01-01 00:33:05,0.0601927088002541,no_event,
2024-01-01 00:33:10,0.0936677165376792,no_event,
2024-01-01 00:33:15,0.0,no_event,
2024-01-01 00:33:20,0.0,no_event,
2024-01-01 00:33:25,0.0081750406771,no_event,
2024-01-01 00:33:30,0.0133152730933507,no_event,
2024-01-01 00:33:35,0.0348925057544216,no_event,
2024-01-01 00:33:40,0.0994832606183157,no_event,
2024-01-01 00:33:45,0.0498126007371871,no_event,
2024-01-01 00:33:50,0.0550676502679207,no_event,
2024-01-01 00:33:55,0.0094963579035553,no_event,
2024-01-01 00:34:00,0.0,no_event,
2024-01-01 00:34:05,0.0,no_event,
2024-01-01 00:34:10,0.0224431612393362,no_event,
2024-01-01 00:34:15,0.0357394335901426,no_event,
2024-01-01 00:34:20,0.0,no_event,
2024-01-01 00:34:25,0.0,no_event,
2024-01-01 00:34:30,0.0,no_event,
2024-01-01 00:34:35,0.0484546411612926,no_event,
2024-01-01 00:34:40,0.0,no_event,
2024-01-01 00:34:45,0.0354315509126141,no_event,
2024-01-01 00:34:50,0.0,no_event,
2024-01-01 00:34:55,0.0133997495974384,no_event,
2024-01-01 00:35:00,0.0379559171308728,no_event,
2024-01-01 00:35:05,0.0279609417284634,no_event,
2024-01-01 00:35:10,0.0,no_event,
2024-01-01 00:35:15,0.0,no_event,
2024-01-01 00:35:20,0.0013839748525948,no_event,
2024-01-01 00:35:25,0.0,no_event,
2024-01-01 00:35:30,0.0,no_event,
2024-01-01 00:35:35,0.0,no_event,
2024-01-01 00:35:40,0.0,no_event,
2024-01-01 00:35:45,0.0192164173537606,no_event,
2024-01-01 00:35:50,0.0,no_event,
2024-01-01 00:35:55,0.0227427665381328,no_event,
2024-01-01 00:36:00,0.0123202911894818,no_event,
2024-01-01 00:36:05,0.0,no_event,
2024-01-01 00:36:10,0.0331638206389707,no_event,
2024-01-01 00:36:15,0.0181024585613094,no_event,
2024-01-01 00:36:20,0.0328488991242159,no_event,
2024-01-01 00:36:25,0.0470532532440111,no_event,
2024-01-01 00:36:30,0.0,no_event,
2024-01-01 00:36:35,0.0526825173013679,no_event,
2024-01-01 00:36:40,0.0,no_event,
2024-01-01 00:36:45,0.0398743190157256,no_event,
2024-01-01 00:36:50,0.0,no_event,
2024-01-01 00:36:55,0.0,no_event,
2024-01-01 00:37:00,0.0,no_event,
2024-01-01 00:37:05,0.0,no_event,
2024-01-01 00:37:10,0.0278497537765564,no_event,
2024-01-01 00:37:15,0.0,no_event,
2024-01-01 00:37:20,0.0,no_event,
2024-01-01 00:37:25,0.0647352068086283,no_event,
2024-01-01 00:37:30,0.0166643493852826,no_event,
2024-01-01 00:37:35,0.0,no_event,
2024-01-01 00:37:40,0.0,no_event,
2024-01-01 00:37:45,0.0,no_event,
2024-01-01 00:37:50,0.0069251532892232,no_event,
2024-01-01 00:37:55,0.062920979799721,no_event,
2024-01-01 00:38:00,0.0166870053143119,no_event,
2024-01-01 00:38:05,0.0551467354335284,no_event,
2024-01-01 00:38:10,0.0,no_event,
2024-01-01 00:38:15,0.0,no_event,
2024-01-01 00:38:20,0.0220832837194338,no_event,
2024-01-01 00:38:25,0.0112686331291887,no_event,
2024-01-01 00:38:30,0.0208870694445096,no_event,
2024-01-01 00:38:35,0.0213033140748412,no_event,
2024-01-01 00:38:40,0.0102162139046636,no_event,
2024-01-01 00:38:45,0.0,no_event,
2024-01-01 00:38:50,0.0,no_event,
2024-01-01 00:38:55,0.0179838999964198,no_event,
2024-01-01 00:39:00,0.0177538176307909,no_event,
2024-01-01 00:39:05,0.0650292973380526,no_event,
2024-01-01 00:39:10,3.908177661221789e-05,no_event,
2024-01-01 00:39:15,0.0,no_event,
2024-01-01 00:39:20,0.0859000249249452,no_event,
2024-01-01 00:39:25,0.0,no_event,
2024-01-01 00:39:30,0.0,no_event,
2024-01-01 00:39:35,0.0489686631079795,no_event,
2024-01-01 00:39:40,0.0,no_event,
2024-01-01 00:39:45,0.0209365190959021,no_event,
2024-01-01 00:39:50,0.0753924597721748,no_event,
2024-01-01 00:39:55,0.0,no_event,
2024-01-01 00:40:00,0.0,no_event,
2024-01-01 00:40:05,0.0,no_event,
2024-01-01 00:40:10,0.0286638911581557,no_event,
2024-01-01 00:40:15,0.0,no_event,
2024-01-01 00:40:20,0.0297390978291401,no_event,
2024-01-01 00:40:25,0.0,no_event,
2024-01-01 00:40:30,0.0014610490528583,no_event,
2024-01-01 00:40:35,0.1205327347202129,no_event,
2024-01-01 00:40:40,0.0,no_event,
2024-01-01 00:40:45,0.0839120461433754,no_event,
2024-01-01 00:40:50,0.0505807005041565,no_event,
2024-01-01 00:40:55,0.0061873996400182,no_event,
2024-01-01 00:41:00,0.0209946411862775,no_event,
2024-01-01 00:41:05,0.0489446521399203,no_event,
2024-01-01 00:41:10,0.0102438267096106,no_event,
2024-01-01 00:41:15,0.0,no_event,
2024-01-01 00:41:20,0.0,no_event,
2024-01-01 00:41:25,0.0103784444325708,no_event,
2024-01-01 00:41:30,0.0576519399532039,no_event,
2024-01-01 00:41:35,0.001451050462149,no_event,
2024-01-01 00:41:40,0.058851271089176,no_event,
2024-01-01 00:41:45,0.0,no_event,
2024-01-01 00:41:50,0.0385569376532601,no_event,
2024-01-01 00:41:55,0.0529364277241587,no_event,
2024-01-01 00:42:00,0.0043404859922174,no_event,
2024-01-01 00:42:05,0.0429403466125534,no_event,
2024-01-01 00:42:10,0.0,no_event,
2024-01-01 00:42:15,0.0226031793094326,no_event,
2024-01-01 00:42:20,0.0535525405746656,no_event,
2024-01-01 00:42:25,0.0340790141487311,no_event,
2024-01-01 00:42:30,0.0823684917247886,no_event,
2024-01-01 00:42:35,0.0,no_event,
2024-01-01 00:42:40,0.0,no_event,
2024-01-01 00:42:45,0.0357446859298067,no_event,
2024-01-01 00:42:50,0.075377560738632,no_event,
2024-01-01 00:42:55,0.0,no_event,
2024-01-01 00:43:00,0.0257601766801672,no_event,
2024-01-01 00:43:05,0.0,no_event,
2024-01-01 00:43:10,0.0,no_event,
2024-01-01 00:43:15,0.1606863283781277,no_event,
2024-01-01 00:43:20,0.0,no_event,
2024-01-01 00:43:25,0.0,no_event,
2024-01-01 00:43:30,0.0,no_event,
2024-01-01 00:43:35,0.0,no_event,
2024-01-01 00:43:40,0.0,no_event,
2024-01-01 00:43:45,0.0385386260507719,no_event,
2024-01-01 00:43:50,0.0,no_event,
2024-01-01 00:43:55,0.0801051631165399,no_event,
2024-01-01 00:44:00,0.0236453925267911,no_event,
2024-01-01 00:44:05,0.0142441559877455,no_event,
2024-01-01 00:44:10,0.0,no_event,
2024-01-01 00:44:15,0.0488760884286769,no_event,
2024-01-01 00:44:20,0.0,no_event,
2024-01-01 00:44:25,0.0398622358714652,no_event,
2024-01-01 00:44:30,0.0,no_event,
2024-01-01 00:44:35,0.0,no_event,
2024-01-01 00:44:40,0.0,no_event,
2024-01-01 00:44:45,0.0227821201220748,no_event,
2024-01-01 00:44:50,0.0153468411235463,no_event,
2024-01-01 00:44:55,0.0509074658816409,no_event,
2024-01-01 00:45:00,0.0,no_event,
2024-01-01 00:45:05,0.0,no_event,
2024-01-01 00:45:10,0.0701222304999499,no_event,
2024-01-01 00:45:15,0.0,no_event,
2024-01-01 00:45:20,0.0,no_event,
2024-01-01 00:45:25,0.0,no_event,
2024-01-01 00:45:30,0.0,no_event,
2024-01-01 00:45:35,0.0393203021519153,no_event,
2024-01-01 00:45:40,0.0,no_event,
2024-01-01 00:45:45,0.0,no_event,
2024-01-01 00:45:50,0.0,no_event,
2024-01-01 00:45:55,0.0195496153740943,no_event,
2024-01-01 00:46:00,0.0,no_event,
2024-01-01 00:46:05,0.0187757187894768,no_event,
2024-01-01 00:46:10,0.0,no_event,
2024-01-01 00:46:15,0.027679526906932,no_event,
2024-01-01 00:46:20,0.0,no_event,
2024-01-01 00:46:25,0.0,no_event,
2024-01-01 00:46:30,0.0,no_event,
2024-01-01 00:46:35,0.0003539393913733,no_event,
2024-01-01 00:46:40,0.0015041368850074,no_event,
2024-01-01 00:46:45,0.0,no_event,
2024-01-01 00:46:50,0.0782782538000783,no_event,
2024-01-01 00:46:55,0.0209361081817669,no_event,
2024-01-01 00:47:00,0.0762158995296827,no_event,
2024-01-01 00:47:05,0.0,no_event,
2024-01-01 00:47:10,0.0,no_event,
